0.27500633283, 0.00163032850022, 0.0113365526666, 0.00351123186826, 0.276052887527, 0.00681575790347, 0.0410654936673, 0.372592873393, 0.00593817163358, 0.000296677955838, 0.00227384344346, 0.00347984861005
0.292795149314, 0.00162258664094, 0.0105574890602, 0.00330117163526, 0.215570794908, 0.00780684243558, 0.0590033266896, 0.399143415979, 0.00307522846246, 0.0006946543101, 0.000909533080567, 0.00551980748404
0.206618118513, 0.00264474235722, 0.0133255654837, 0.00553556441508, 0.243848777814, 0.0122805094596, 0.0719202811685, 0.409269416399, 0.00957268186607, 0.00156591279149, 0.00212120049081, 0.0212972292419
0.207410055639, 0.00253412164328, 0.0134705649053, 0.00565662102415, 0.241911518151, 0.0126729543077, 0.0721849340977, 0.408532394164, 0.00990850741884, 0.00156035592651, 0.00211265914414, 0.0220453135787
0.322074363638, 0.002577796155, 0.00988611414583, 0.00413382332312, 0.230532068087, 0.00479777326971, 0.0471331031846, 0.365101810919, 0.00608047468255, 0.00101438175565, 0.00185218131131, 0.00481610952883
0.161083475228, 0.00470847154579, 0.00882548588985, 0.00498757184671, 0.169946218979, 0.00690952918341, 0.0865575816526, 0.538696781624, 0.0032543590547, 0.00110464796021, 0.000601329072241, 0.0133245479636
0.102508743481, 0.00231045893648, 0.00723099557743, 0.00320138055958, 0.255787288005, 0.0154807481395, 0.0438250887, 0.550759104159, 0.0125344838315, 0.000918138868799, 0.0017249564674, 0.00371861327501
0.166657979024, 0.00384911874272, 0.00812702034356, 0.00100433337159, 0.050700841311, 0.00965734858916, 0.0772231603513, 0.656180811015, 0.0199499424959, 0.00189303976267, 0.00149087409844, 0.0032655308945
0.142918253463, 0.00250046693784, 0.00445949995893, 0.00627752901751, 0.227930761301, 0.00384934128843, 0.0645181527965, 0.527856115205, 0.0124144859667, 0.00123247193622, 0.000985185639317, 0.00505773648919
0.315962695864, 0.00158095987165, 0.0306059387241, 0.00324355539061, 0.277216073404, 0.00769574686557, 0.0537371709578, 0.249315836827, 0.0124506183423, 0.00135450805998, 0.00389729378039, 0.0429396019129
0.142103932314, 0.00159283626874, 0.0139086079811, 0.00238424206046, 0.228293695505, 0.0213624733915, 0.0711380918466, 0.491817494972, 0.00521084491535, 0.000510074843545, 0.00112905912645, 0.0205486467753
0.245953185274, 0.00157303866083, 0.00961421916939, 0.0038902785644, 0.181485822806, 0.010010316726, 0.0518489300994, 0.474953824079, 0.00579053105053, 0.000655448074419, 0.000853471781267, 0.0133709337152
0.101949368868, 0.00149943015035, 0.0315300071179, 0.00613511858752, 0.352696393681, 0.00925467185669, 0.070385499265, 0.369143448655, 0.00850608868723, 0.00122542281315, 0.00100358127688, 0.0466709690414
